Account Number,Balance
167977654435,41370.73
230308380031,603879.0
217081434875,402125.11
268006010734,556760.33
115041063531,114611.12
816174446832,185922.85
251165356413,415462.89
210218968352,578353.11
255005077003,347205.45
602352325558,930092.73
242298874289,590291.39
150954870423,915013.24
234908228092,99574.13
301755565947,214972.39
216924209591,218143.72
140289419110,587472.95
213584424622,294240.0
133787370193,469441.01
537075045246,692081.56
202537959551,286191.44
837626039391,268913.78
468583572149,306685.47
119780102224,599085.14
112085553224,991173.53
150868109310,766260.52
186326303026,570919.51
318145156204,728046.61
194751803939,998250.1
184587126118,482939.84
110332403407,95792.51
235633604731,77762.56
151479426019,223711.12
156325627694,159776.27
139025540696,119991.73
318216895510,138488.38
316340350224,721308.24
696465061823,338223.4
326838018510,997019.84
594750146512,379438.35
256384343170,499004.97
279915854553,81312.97
155915220787,297204.35
190048789436,297911.84
218228081976,325344.7
180750448868,939189.14
618087415439,363065.79
197586904091,224485.06
307327159355,624013.49
245977629540,527929.73
418016008024,719152.48
583800115276,977374.92
172217729651,943291.96
292162443080,202916.32
681198165085,128009.15
312406865840,910772.49
284730261700,47052.74
340839051884,791714.88
231962435346,199244.68
308962220590,388271.52
167893036916,917264.17
258555215862,449329.77
214158873989,854975.33
296615715227,255089.06
208972148694,735966.71
322862495274,676542.52
571794624924,626422.27
193387180239,537619.6
292947601102,607310.79
263224208738,998628.34
555341981130,419414.73
122567629296,224772.82
323624718471,810222.69
174231798500,826438.25
319360652756,234244.21
349622619995,998435.17
127246472282,359722.77
673206830783,318687.05
129169365308,904077.26
274237055931,361868.97
591989974775,472390.71
165179544547,191110.58
324871478510,479809.87
168489075166,567477.1
338425023969,387093.04
822201678333,164461.31
310574679317,338997.64
241305872256,490457.18
184297896936,532203.96
280003174343,214145.54
667225847157,404843.54
246161616610,767014.65
111836597348,917740.5
385834503173,661003.12
644798492281,924015.24
119604881395,767661.93
241430852066,145691.25
704790507499,405363.87
223637745804,795937.24
271518622786,700676.75
720481990304,273226.71
170184119620,383010.24
160737219840,21950.33
300700204825,890851.32
167144994914,436884.67
281781779922,670480.56
329585067175,859641.5
222406775947,19552.83
137276324959,929246.15
283780353230,518162.76
267964847460,305604.96
278477808075,183130.43
323224725690,642761.91
190282046112,364204.84
260142641317,758644.74
245885249053,102164.77
229266078396,812874.95
988415299180,250016.57
142901687620,908506.48
702269263253,36263.88
153677968661,55810.05
259397645237,113922.06
950342936348,350768.01
131867516431,284033.07
305859643583,330691.16
129708086522,186258.61
215144186434,236117.48
671427196107,165058.58
699712400748,839509.4
132945364533,660407.81
179224376224,536702.41
104348866053,278955.74
258093022131,644720.27
145658686358,693339.46
185337938520,820095.42
181189523511,888574.54
281778620398,367249.69
722358713031,74913.34
329958822912,927942.51
284355016714,439501.79
315020084149,876752.11
192855074306,665814.61
171660510464,192541.73
149715520417,419401.22
124134419321,853929.09
257960395707,577314.96
312043887192,863596.62
264867644266,558584.8
849222232156,763371.48
324115409155,119144.32
286649095921,65495.64
230393760982,83662.38
255354964328,465850.82
708637809973,698484.15
111561722210,990751.49
302282328539,215520.62
244060656781,240026.92
174230688309,443916.48
221076384909,390613.97
284917570843,892681.55
254605467097,322182.73
165198985969,686371.06
169817293364,999215.17
195197697384,965375.16
279119714913,147405.72
582452348327,308895.67
165382896028,304334.51
159965735552,955297.68
324269711004,483541.21
197732542094,246236.16
164010510711,277020.18
209832762414,361442.3
867794413321,256117.88
305385249808,360122.13
649949051889,803681.44
282626883317,653479.07
262798882408,623790.95
674752005391,517821.69
183598544907,458497.69
310730822543,714952.27
263671887666,90345.58
161535733023,564383.14
419124898790,888272.21
213057929935,928667.55
457205623031,600158.05
298366019912,364349.65
241672023059,435867.46
137094013221,208693.88
857045190509,122881.22
235301535698,261274.48
165947106336,512294.48
144464870194,886571.84
235915032062,160194.57
761768079582,291619.11
331038742880,307086.46
305537813401,840750.68
571867380678,796922.05
108472477916,110149.2
187416348007,362038.05
271540939287,895266.41
322370509147,553980.59
143451095577,253077.41
262011131387,165117.91
203784659764,93042.0
991695650042,459599.75
288224116929,687940.42
473113956833,821434.84
676611821799,600469.03
426654291614,19005.79
141579668343,873564.52
276564380893,76773.88
321370738199,358830.23
274061250415,740989.57
148689817353,8558.34
171233441003,566275.48
314498420640,690955.73
635472549332,227001.24
195333736631,105798.06
796796850166,542640.32
195036973893,970568.93
101380062446,329132.62
267026081216,750869.47
200218094271,798603.43
169026803711,203980.9
102241084074,720349.71
702840304153,298509.69
284915772637,3878.77
205128194481,193732.48
311333083502,262928.88
742444368141,208815.08
281928214612,819153.01
288333089890,166844.84
205620618432,33108.86
126625059850,255087.38
297645107780,833105.22
791826089155,174857.2
278930103596,218269.48
368454893594,755191.9
634413776912,457062.74
233367842549,684351.61
437227573237,714927.87
632436204386,100917.45
115353949537,671399.54
232698495403,299203.51
224300992367,292417.88
748006724361,888569.22
193611346695,416050.8
301531804553,180935.32
242377945758,172396.9
434407713659,876168.04
248030151333,243095.16
161855769047,986225.73
792028429869,587295.93
254776211439,214970.52
153443866884,969377.38
324009248850,664418.74
320573905707,675768.69
596450264655,544731.55
101701813944,890577.7
449866010005,590087.71
248372276063,509639.75
322223309328,897822.92
194867997984,438581.83
306653802539,423414.81
321015042164,451372.84
707576736883,286761.39
616697956129,658052.25
184687542206,42917.59
189802306629,182665.11
447149941714,549364.93
194859532500,567511.83
173158143403,943857.57
223161517524,728952.02
248875508098,508175.05
212266111654,891236.09
598559484829,503488.67
109792383414,943888.1
382020069009,181675.12
231591277182,58653.42
605392643693,3052.22
195880589217,194634.73
232969197678,893293.13
285604109404,137591.48
318889003065,171553.65
816363712658,491250.26
266464491497,331519.17
317321520971,826040.55
146878083642,845026.17
210941272373,103827.1
261189236432,745501.45
194797640623,218195.19
341385432102,315020.73
162052684095,693053.3
196671736819,52520.91
250660343141,305448.43
232872138555,312244.4
582225321962,203573.97
114180348377,11275.29
349936841377,828732.41
137231869277,281132.02
259117897888,942857.34
306577766304,755587.1
673275288147,79509.22
113667289912,963678.53
310861484702,370010.66
333576258919,828673.47
240199901040,280228.75
130283485444,34796.54
304417400172,591025.52
233213144179,377460.42
316344922654,349854.79
312707683300,922337.86
160271792231,603811.27
382000646003,570314.99
544401722189,101067.7
181743771228,319372.72
149835041178,241843.9
166816296990,92549.36
236288955686,789193.16
170219181205,979360.89
172652022057,268515.2
181239170076,295436.08
284079234093,966514.01
136307277252,800737.29
135500156331,405936.82
715361810623,49860.79
268819054557,734447.64
219096234344,574510.79
141353580766,395923.5
322942532686,554990.93
661675940356,754969.9
171887117380,630506.67
287586464377,27246.99
167753640975,852460.25
122460709349,636429.05
655844249980,832622.72
150558619825,28327.51
168982152508,695222.39
581679686503,760946.44
575305162589,628824.25
111635301017,356909.92
912974053456,470748.01
232729052861,853108.66
345495528874,644951.84
126657798332,91717.03
209894865605,830631.34
527299648785,305919.17
138042620246,936447.45
589839574143,984265.89
317688734316,746471.9
295675361889,891479.37
237293464171,710097.35
101371594975,319663.72
330364264843,854605.4
986094191717,580705.89
209819084782,265190.83
136727455833,732581.66
106545121906,405552.69
336900207251,902784.24
155025613640,922646.39
151775356544,930387.32
323552922532,286834.68
292018478866,747896.96
326586439982,664697.46
246487068157,493971.97
134465604174,592005.79
203553622252,231534.26
288743866870,316244.39
242336008999,50288.95
269711269553,664087.11
199629863409,40004.48
176312413444,870162.01
114798475645,575099.22
309329188144,764286.11
111690433635,411510.03
280498243480,115179.67
134788680097,99397.91
299288973399,972065.52
933431148497,71610.34
383621364728,373632.31
229984366594,402272.17
324647201066,966809.41
204508437086,38625.38
289938962588,563978.06
676496893653,462656.11
223941599676,738305.13
199450981513,510864.89
176130090264,702298.94
106845628977,995863.6
235120850933,800984.38
225050475853,59091.6
135016638880,318959.81
289091297360,118661.28
201919967563,441537.54
952753532629,195988.19
332355207674,754170.26
209198741396,401029.59
237271266763,922389.73
261243245775,630096.11
126954763372,268964.81
300179126626,296496.28
185421526678,904522.71
580505920604,126954.08
855483855099,24499.28
256555225828,588116.39
173833753684,800370.89
176083961091,514517.96
244118714595,394563.81
246446808441,489017.44
299048012313,711353.24
292674024079,683308.79
335307830570,251508.56
279713917984,277462.93
210383057824,916337.52
468926182476,214399.46
292154330489,984749.66
221117098584,57380.24
186592938797,336159.61
387751133290,804863.1
274067695951,914690.44
183578734639,321052.71
261898024100,711040.96
119232198403,828244.15
218534442308,303730.91
190251570793,936062.7
186575951001,528288.16
143442409739,498868.31
266801674095,736416.71
227071462447,386128.62
109313890713,247693.17
323107876813,520731.85
148493989164,536497.65
305028483187,267444.3
346663872296,494011.36
227326600429,709109.2
201904399728,735690.34
277066774141,730687.43
228525142968,347989.62
695648039534,434045.61
903137530553,333887.74
915415311305,826926.03
295891045873,804879.58
164695653087,546067.03
284239269951,590986.26
287159165816,336190.39
318085092962,812375.28
224879346245,506773.01
144905140209,423729.0
310887533548,398924.87
198450494426,561629.8
192266140245,699765.42
269721316057,828503.58
176188259140,229054.95
206311239546,136184.23
172830228083,578359.87
315254821926,954045.08
113902774954,926329.74
398294390227,988927.11
928958739113,513355.31
866705812614,604723.14
141827925317,183170.03
257053136346,420981.5
243474555970,901459.18
273624149857,85304.37
112819981342,10298.23
214141969281,126309.57
310779271182,482587.3
174726240464,627667.65
164298585534,680499.65
112697760988,177052.77
118946321670,168043.0
171289642344,376233.05
546577089526,962821.34
239513575419,579044.6
415979385678,695049.75
125840664098,962025.4
115230444251,116908.16
131303627794,856791.92
902653360737,113743.95
162429083095,840097.82
164520289916,473310.72
277666498631,341289.76
176412674589,38153.49
985134152400,874566.44
157953273676,299066.11
173116009977,822326.88
104061369572,702646.11
179494722598,830089.96
253090358414,901459.4
211585799046,893181.02
145205954870,110431.28
137216586863,237163.2
136778949125,639204.96
219538282536,587295.98
191911088174,889767.92
174769504417,901517.2
260319297667,772641.1
211355673734,562619.17
230305356321,377570.17
537913992878,57478.08
283120698819,998976.37
291715754436,14610.48
202136673847,151069.03
286456499732,150042.34
481338069724,165385.87
145226260355,114571.06
610578716819,372323.44
131884314054,389439.03
249456630509,120754.58
273691396225,956279.62
202942230696,46131.52
130870638209,423280.7
339799728094,487682.13
720301022698,122695.42
196658058248,499968.1
982710730504,214821.78
265788718640,628879.32
217627352162,217789.63
322366922065,536021.3
514976546491,80329.7
143452914118,520945.92
111342655069,952811.1
543079032191,459260.03
696803096783,552457.76
214339028892,334392.49
328998705271,210733.46
184121653273,878778.73
326793683886,325479.71
187585401155,414811.65
256866828344,391934.5
223454743615,869463.78
405202990127,768305.47
152094582694,785280.88
283485292277,485099.38
252209687831,356857.8
258240404289,428264.85
224730307155,560410.61
101537483017,905402.87
180657533006,531881.21
254955046199,471876.73
167863830070,63612.02
329794081419,466290.22
199254512035,359351.82
296311985141,188980.12
110468886040,805766.93
642271487554,463486.02
201004840172,277342.08
264685475831,406006.24
116562100690,798509.07
171754239291,799236.55
149207822527,151032.85
223419335306,450692.29
182052523430,707480.98
862445137574,460950.18
292578518646,194192.68
502264433943,742378.54
293403637312,780359.69
314040775367,816483.92
323404424931,781651.43
333409688277,574557.39
553613133254,868066.56
186248334714,890772.61
943917663206,1094.11
168234345367,851830.86
206241214192,727724.22
442394084326,482033.31
308602982837,210527.28
988250811507,645181.15
207687884523,934906.15
183339363422,955003.66
205824332518,782790.3
125003322409,79450.04
148089578615,182934.77
185950198209,852510.87
338823819376,937554.05
276803728851,514091.87
976027238504,946496.63
862751754609,828016.45
701269802130,996477.56
148085045824,920296.59
320757174877,853301.04
685470051963,440749.98
227003914688,676509.93
175777798161,673093.54
287119555895,702182.08
119779454759,743.38
152726062522,599318.94
392716357919,412857.08
222615527125,315893.46
245150934925,220219.6
199757140505,254595.46
308500444159,885536.38
241940085833,163265.84
130062398439,375676.49
223061152612,439183.75
267347043977,21767.73
235559923039,596748.66
307231800173,363797.19
608889812957,524068.91
114622915465,125614.03
412647508338,327188.48
225334342693,307129.92
215227629964,553263.24
155441993355,775678.26
171947747097,467974.46
194543675620,667850.87
165478897390,910703.99
281124816248,24680.11
888289080834,445423.92
295173210032,870474.15
197487970852,790067.58
217865215569,820580.89
284214540599,667564.38
289120504905,653118.28
317182079150,65299.83
293450463299,473628.5
605043515544,725980.15
304110604495,871762.27
240617205841,310593.85
337174725171,752092.45
134951947229,813585.0
330958510814,515057.76
488671967739,276869.23
334099975434,973168.0
247154926447,462340.93
147198627374,676309.39
143697458493,251881.46
383205694783,644319.33
143341929962,199659.39
295405327888,859170.2
170297016774,136481.35
161426202293,356317.81
199521442393,404861.73
249660973853,393987.42
167902218740,257175.64
107498581347,663611.26
109402732758,501819.63
285559937477,362143.89
112475083004,38458.9
185386194129,65623.63
160854271536,195511.19
575416493401,986871.34
261834891099,395642.26
202159232847,784169.76
655839010005,44857.82
265400603306,588563.12
150234935771,439952.23
295158000461,586480.24
202615242917,605780.43
610926647574,997407.9
776998115157,528863.83
554336940855,841201.8
307554473384,95509.25
152625892506,912021.44
181003044445,76285.46
290648168442,681766.03
299506853477,684885.89
195622085761,153981.8
827016536464,442725.22
339250085857,546687.51
265709039866,936534.77
185893639279,29100.43
183578772950,302367.17
423411699908,270186.73
712152397350,710721.69
250786436108,123466.88
316547019694,389092.43
176017221523,576321.51
817078737801,443344.99
121174892645,590299.04
339438116831,246902.99
203859292785,447202.45
245292847981,477720.26
647012329628,214574.62
309141269235,568723.48
338914232468,423052.47
164284438388,953677.35
255289293873,279172.19
271847764205,594580.11
329934389841,132817.45
130145168301,106469.63
109046930928,504397.21
254885753749,438905.0
164070863582,518995.83
235977403408,390983.01
768770072553,345592.58
138858088586,453063.94
267772373558,406650.16
175537163666,669705.87
261387717284,231008.29
102979667080,252797.23
107865080350,335599.51
185283100972,779693.62
339128825724,177339.63
130052654477,162357.38
278212499898,715327.91
784526811366,639827.0
264767676870,677732.68
231023049761,733285.57
629518253420,363706.01
303972308807,908061.67
339816451312,824341.32
326515998646,164866.11
266703501846,991053.5
202628448396,686427.34
253193782976,325795.47
172962344729,874121.38
133244966600,410121.6
702582052050,210562.5
322859491141,366223.18
202112432052,517688.14
875818033449,650153.92
309231950096,671448.89
125650181917,708199.48
709449367665,623750.68
305226699183,870919.26
285913256880,56451.65
321758595606,474408.73
923932263762,506672.1
130307214931,302704.96
196400548314,739020.09
204362751212,994560.37
186698025901,129695.57
189418435992,919706.12
105290243039,753406.91
121957504505,734908.49
340071312334,908175.27
207643078351,10490.77
829723492236,26235.66
131079515863,167575.28
333106843379,350630.14
119932674126,794476.01
840679525751,650044.89
459581017041,45218.76
175047538117,478273.09
745291676974,31007.26
772523227074,805016.86
773134679583,930697.3
137401237881,111065.54
205595260413,220585.95
668870141391,580958.87
114561297721,495963.74
161881988081,231248.62
162261539591,679785.01
140785422954,468932.64
176085755238,829878.22
195133049215,91022.12
313423751808,309114.9
367107766467,793758.79
304919505650,828259.32
193330654423,141284.7
171022520314,141475.43
125714489922,864134.01
222988804221,378672.29
153697295198,415775.67
263993492353,592947.27
140353815030,981354.52
120913398747,145636.42
336784949976,181787.83
100595375358,894327.04
162067068865,12807.19
105621443393,477517.5
609533019261,630289.93
205270544516,40223.98
231912300943,184788.1
677340967981,868086.69
111582856974,644.09
130278684454,843141.81
304442856386,845511.47
148655978686,221307.72
228261162043,251134.12
280465421393,774325.32
736661186677,264152.01
305626618909,501880.36
127285799720,718544.9
232528765680,900380.09
112353103924,675752.24
691925428398,573078.5
299017478837,664517.67
577733023291,680689.96
123145409099,305037.65
228250512199,830102.7
102669502683,40032.26
629903074335,389239.19
316171053489,917578.97
174891465271,55474.02
128836118507,913266.59
130197512499,598662.63
226440446202,870840.01
130435796555,198189.29
767404929637,331655.69
330938216559,198840.62
782095472351,312043.09
430488437997,272044.46
167883171082,906057.94
307821956651,448312.65
104335430154,90339.57
730833069733,931250.46
152745413436,851010.17
295597067799,762753.05
137994461776,400432.23
136216258677,162359.39
299480124888,734817.48
248748218240,220219.94
157417449183,262880.41
283946818744,974069.33
225825015921,883355.18
875066541948,90385.14
118435984846,950060.25
303049593771,826842.92
329504779050,667415.54
100439011224,868004.49
295670985725,319609.57
280967946087,390468.12
832350661461,401832.82
212114915961,756717.97
179554968725,274283.61
219703297289,593657.4
128433915432,689027.99
202710566292,748445.5
929615514403,846885.21
275751109782,715376.06
272905139978,305310.58
824423119789,865406.03
282160076921,289679.56
350729964627,868376.69
138747252771,587057.56
181436501734,516375.82
100926039194,710600.28
141669135036,316079.8
119723382929,286254.95
314974222250,192961.66
331957398571,286758.46
300009313900,456657.27
741223926604,222544.04
132908475500,852808.0
513413670943,409233.58
112606125707,919943.72
226921426071,842251.21
270245524302,707614.43
187631767974,206419.78
869096626487,952528.78
222318185606,373632.25
242769322216,472948.5
738319447928,303971.57
166194183404,147367.16
236776328843,249572.63
243063621839,747477.45
491240269916,727007.01
154691380047,9448.18
213922068649,658637.04
291315771514,154296.25
245478017533,885089.03
718852404231,976779.45
233880820633,152879.14
152745584337,570516.28
172796244473,338154.89
720513853215,56231.26
165589007643,412102.65
116890263030,704191.01
417313746632,130718.14
250910037094,470611.96
123353213431,7363.04
211116048401,848611.43
251338346275,901929.17
325770698333,937626.02
167420727662,333723.21
173727754787,350053.05
290475963402,666476.85
239337056385,641974.94
139994354547,426373.21
255371499141,42835.43
144141047424,43699.01
118154686886,529382.58
197275788665,936021.63
203340872643,814897.07
174830311929,944357.56
724788610386,372440.15
672484835416,850354.89
242357641141,104577.54
654473092567,458555.81
928770696147,802486.09
260933965862,303874.33
157605654982,852507.95
252323568648,488988.22
717812568974,181772.18
539918992615,398164.9
149027894513,685738.67
249712420830,34648.15
124371019221,526784.89
327929631172,177358.29
110236184440,233945.61
138672231527,959049.97
195641136749,129159.25
231511964148,98061.79
227103993226,611457.35
206707493355,442218.14
119377871995,421147.28
754755769069,159650.78
291762939818,876373.7
227638858603,711174.9
321734116760,319950.16
328570207638,131117.9
264252757473,344527.6
231011659968,871409.65
306264315769,68136.92
175595420892,78021.29
378356860747,385386.23
217079158644,584770.51
261849049281,781271.88
124708795060,609083.92
205092295281,917516.41
324725297098,974174.36
189843889567,304892.25
754378109848,572959.4
257202941767,916906.86
298010938342,852295.1
167434867942,457133.13
871135300683,904922.76
186606060472,847613.74
320439293055,124641.07
471670893923,106956.38
239170551277,227289.47
228226268130,697741.87
165537316687,222508.53
308759310637,687321.29
255541700427,510146.33
191613684861,664233.34
813541970945,376852.56
628563498404,9176.1
317477386575,132152.48
263121938220,151428.81
299598715257,937971.22
279174782170,301547.72
207222470479,960619.23
162772753161,86540.23
116514533647,646062.0
145552537296,537624.62
146324119750,163401.95
222196652641,326269.02
337109374565,195119.44
189566196421,829383.24
111110492129,748507.1
161772900299,724385.67
113237006041,440865.83
182630139603,394079.4
333589758938,6591.19
103978451005,918973.2
353279600502,196415.46
321494226327,903176.66
221140314024,776058.77
109064440890,341857.94
110586213380,804227.83
122203961831,125043.72
205184109471,929321.88
302204767557,918878.72
293729991547,339780.84
217810347287,568018.45
309137815369,10656.99
158315034073,560789.52
102229986866,446890.51
297202696777,331410.63
127359621041,384926.11
217598378154,506141.04
192149404751,50097.83
175050138729,937169.8
268057853406,161919.83
141805183334,618940.56
129158138502,859006.24
175998916981,44436.22
236135530770,198806.12
111890781513,815866.93
439708771371,614501.92
150392066215,456645.37
204019800609,644375.23
226393482819,481898.12
124197167135,421053.78
327997935815,700059.75
249385704783,145742.28
199117722702,582096.76
322306183586,887551.59
167913460238,158508.81
894505704039,313197.28
102872598235,473005.84
242837072260,366515.46
166562116864,701199.74
975740907383,913866.17
309953835727,576961.04
336674022835,130126.78
671135930022,707929.53
403265531598,222276.16
360175799949,568567.18
118998964772,412563.83
270842200474,343946.67
195637129895,753705.69
489241711030,845710.61
585001840827,70765.83
237454098874,989911.97
180208516846,217085.87
304603704311,626008.83
741464900901,462593.76
122899737624,721420.17
526634370379,720135.91
966779145617,312271.5
412312403839,295899.67
294115308841,924316.93
174925486555,594100.03
931144732348,442059.11
147981676097,492873.41
274904922382,355343.57
337488242326,157221.46
263716262384,453227.14
183728811309,95601.93
431800292232,162294.86
135249290869,392964.29
272357507041,834290.31
183247360709,869698.4
206016671638,909588.02
108365753506,55785.83
664730016677,216026.84
157393250160,635013.61
174655802655,627864.04
935586175377,689239.52
301934975738,389736.68
197682989819,756847.29
593572199038,955419.7
265633493582,255761.45
336073293236,495615.1
372231603863,711007.31
556649286985,303932.88
272374241204,978334.25
226442538045,808918.14
274182458248,636283.3
125878313625,18663.45
194073522240,363460.96
421169913328,562969.64
162268026758,782632.66
330224859977,694398.74
139743422739,88914.79
461428144163,829504.77
316759140125,559438.38
159751120991,23556.56
281767045552,808372.31
197014426051,792621.38
276247179547,19303.58
115203238943,131659.89
195040354282,77963.91
215634233266,73177.84
217180915719,187532.28
905060917338,499890.6
286023019794,361885.75
169393446068,969311.34
162157765768,675763.95
246962446342,503585.97
875456463567,802257.65
255336213661,224689.57
330310704155,493265.55
326455489070,450886.48
261418933366,986258.71
958797153621,374530.85
210414016499,801321.61
355898174588,315169.66
185991391785,107060.26
335249373064,946118.8
294602353759,577399.48
243138849621,769210.52
562672681217,686413.57
189096421486,262856.02
114948670163,551552.69
273612084839,924355.65
237563799051,44377.95
327024270327,782231.36
411863804295,746102.17
736602501674,330473.32
259156996967,760533.8
164722756731,830102.96
131183363730,137520.18
193542054320,857302.37
478574082502,277498.1
233784620268,221992.43
668663706045,458760.77
241906527158,309664.43
339988854558,562619.14
629321142191,822583.81
216857717424,620131.43
163387374582,707984.37
599919717681,250976.96
135149025030,730403.88
177157330197,722445.46
135326603359,497793.7
166332995628,615111.31
764656515970,550268.16
776409995689,811125.4
251355696787,535036.17
215083652783,358192.99
303075748586,889673.05
313930777155,509902.4
611082010334,977045.93
280018542445,74818.69
459742658772,260388.15
839352652889,883828.43
156757770704,658530.33
132015001326,534319.58
146292642406,238042.21
298661335224,500907.4
195852882937,251955.68
537742113582,469252.89
705685341946,510793.15
239408943193,897767.78
106531162937,178088.75
107075348515,249764.42
266189305283,635865.28
316201897555,909783.89
353862658304,588488.89
187178793629,106660.26
309247512556,93809.87
275710407513,672711.59
266188192776,550715.34
293262071265,212830.92
249518019770,567499.8
114320300614,671326.71
205485210393,912933.27
166087665298,329644.66
771729195422,521031.84
323248774028,62132.51
277446800943,284262.27
177137381536,823122.56
255346546309,323789.99
350976644523,631157.21
149883731128,856974.8
151237902959,660904.62
150615601266,450538.09
170811491825,496790.68
335206201540,502277.09
325277938805,947032.59
274243066303,177064.19
332182818549,991063.33
105718082767,956950.75
246503629947,169760.76
267718446395,372286.51
335376766568,631888.46
422457425321,514074.41
136457489327,570217.41
196708775716,361783.38
106944616868,437610.92
748387946244,955458.52
634056229909,491184.02
110262865822,384216.53
128298307727,453580.95
469337036885,195511.17
118177798985,579105.82
197235239656,810306.54
313417606170,437598.46
349451693959,293742.46
315264144540,887398.63
200762991693,500514.16
258258644603,721704.67
206796641187,579031.6
213994598222,182356.68
324589238508,2543.71
193654406759,170646.61
129998599433,113074.34
462628817835,272687.51
227678000974,434120.51
172141855879,140089.14
338234981965,870022.48
130154696073,750377.71
144065008564,855056.4
130127943593,400026.03
155645621855,57930.92
196247960048,424636.61
377129560738,180550.05
173141835897,249705.7
557458209167,952222.86
285878585053,395949.71
177718479324,560627.49
234559240069,285844.64
106967680372,898383.91
250871971467,637163.61
337839386635,154145.34
184337706524,923363.76
298578308340,687640.36
332434417198,963983.78
627730052233,76083.17
336975177668,267650.0
233701640460,695286.76
899030884573,59924.96
241444613430,850293.28
108037147587,171771.07
292608876563,534310.97
276894799434,833961.06
260495671819,204391.97
214868167443,729347.3
322159673986,766681.57
260476026449,585829.88
117874138438,751182.32
336235129408,795472.24
639005688498,231911.08
301503355638,950224.98
468582613614,80931.28
206235244967,420866.13
296714678574,716366.1
638620360517,7337.78
855276499584,238839.8
110747284991,3402.94
417015713080,777744.6
143290776417,536228.18
955830969870,182887.93
436316680459,165041.17
936560491625,688376.78
160914281970,68542.46
316957583352,104903.59
139414448061,148362.11
197788962400,400689.67
167040228580,871643.65
197861296945,581945.54
163242290347,232487.44
815876074670,162524.33
295468886832,435337.61
180916684425,992914.65
148766013672,520534.58
110206081660,384425.21
185848164787,710689.21
307405688323,221739.61
310708196648,960978.47
141797937224,518510.88
235610764703,88159.96
260610016431,809001.21
174803624881,986242.73
346862312109,842250.47
110551228719,562970.6
299672312045,125115.96
237950664401,617280.45
122217153205,253292.83
892244897285,279866.96
322376966951,425135.22
429584955542,772893.7
276536245146,133628.64
318004181781,594284.83
233344464133,465687.43
172293522075,705469.01
245338279899,616982.12
284416751365,664486.26
255124098082,243418.76
161823897881,830627.75
597505429376,504824.1
117432647450,230971.3
184328007071,590382.46
184476538094,530820.84
793631606915,344319.31
240034175878,419286.35
230767401920,531014.97
198039931812,539950.69
302164541685,72963.06
361846075167,888901.51
291584753777,739015.47
162994988975,184381.67
960249777720,444936.65
270682006574,40085.68
128582393858,954377.16
337851256662,720400.43
166466796206,236501.52
311918223165,646906.38
657200083200,102355.76
178881838558,250180.42
147049938297,889207.37
301220649915,8553.07
441951345418,60346.45
196345382364,896605.65
151787145679,472568.93
161633891508,693339.33
274418947319,895987.93
301148075052,328202.4
890038762096,660991.84
152807563663,638038.64
140251279553,668969.95
560438351729,670927.58
217783583304,396033.21
109073102746,886391.13
215575691892,399609.77
156227376658,237530.01
161923178970,20528.58
105100909900,552928.49
301618397221,193904.86
158881329544,597641.9
234769473622,990768.81
136332268806,628520.09
105372003037,281866.24
260783239924,505915.82
327416797382,166231.13
260833110305,831819.38
190222369170,561586.84
536673393567,274180.36
729058623738,977882.12
324746416820,303741.29
157447885723,577965.22
920206943852,832593.66
264519672950,909562.79
412949963507,618067.43
226999189018,998824.2
122489913089,670653.41
211680324940,564992.29
200845712674,704740.22
763500490470,230416.06
211920390798,836538.9
722238368151,340815.27
341864115105,553547.07
223278508133,113003.91
124699289119,583798.17
117755296840,537806.83
295078014866,119691.66
698723833135,798887.26
251438243900,571087.96
938397320801,324662.33
265886498264,255052.66
198202631830,971684.31
213793745687,427838.88
327251438236,119603.7
351231327979,781674.94
198431958750,299114.56
768858531269,862507.03
782117425351,195917.49
343055705104,489807.92
799979927248,178138.76
313403873225,745237.79
127877971923,694591.93
192604362236,148779.19
158578259229,995838.61
288964870067,19387.02
954340817680,988009.08
228643910299,346793.78
621399234465,832672.87
140170552444,910075.87
788333710041,495896.52
373165135389,135827.5
286224495444,374585.42
192616352981,575115.22
290547444381,219765.68
178134053741,205382.09
256686903171,411590.72
282234469541,249002.82
420849519028,956650.25
552661490193,699789.27
100631115168,917385.18
337935029066,304496.46
150998356931,81266.57
184695537776,161593.17
291140895071,510348.01
274577273710,507258.03
219976029318,676061.77
269172296571,827687.89
355468645315,876438.43
284575928839,32053.7
522444743560,182101.88
188327672715,374631.25
174984642944,165860.92
105886808020,117710.21
255911602417,680956.3
109505875357,638294.64
195613947913,423141.47
224032511956,18951.63
302552495633,525295.76
312801628766,41525.36
136538419518,247712.4
696067108338,416299.3
275894752450,244702.21
111840044542,852651.71
603678839525,5949.25
480853831776,716512.87
318274781744,6568.95
121884095555,662888.92
124457766416,44759.02
242592325256,288830.69
308492903397,265340.64
198343336898,654866.44
287687702082,131296.41
724242388315,41938.17
219377604880,583123.6
836500674210,278874.14
105838938705,427610.59
111779052074,881311.51
250661617553,861079.62
255752492677,628926.37
301158274872,294632.86
181260368402,782367.74
535068754973,361298.93
159150820786,69847.48
337712741532,915354.46
301556472488,149932.62
367242183742,628978.0
334021873792,73067.54
143018923070,440464.19
205719380771,101683.19
302237686595,147187.28
121969186070,182329.9
520532618933,329893.78
205857514334,114530.58
309794710738,349079.75
338886655338,934228.05
105610155689,694888.36
